2;35001;-9.796282;0.44567227;-0.06802628
3;35002;0.94544506;-0.70768726;1.5169718
1;35004;-0.08091736;0.087890625;0.23199463
6;35005;-0.5683907;0.42473564;0.5830478
5;35006;41.259956;-4.509163;12.809372
2;35012;-9.795132;0.46896037;-0.07657936
3;35014;0.9418917;-0.72941566;1.5249763
6;35015;-0.5683857;0.42525542;0.5834976
4;35017;-0.56479;0.4164565;0.575502
1;35018;-0.019302368;-0.09144592;0.15266418
0;35019;-8.570328;-0.2983551;1.175705
0;35020;-9.06459;-0.25990295;0.84095764
0;35022;-9.735107;-0.2111206;0.45654297
0;35023;-10.561249;-0.25480652;0.059555054
0;35024;-11.200958;-0.2907257;-0.17164612
0;35024;-11.571304;-0.3401184;-0.29508972
0;35025;-12.1297455;-0.59298706;-0.22161865
0;35026;-12.536774;-1.0200653;0.2702484
0;35026;-12.769455;-1.3298035;1.128418
1;35027;0.027160645;-0.302536;0.049591064
2;35028;-9.79449;0.48274878;-0.07289044
2;35028;-9.794397;0.4874874;-0.050293647
3;35029;-3.5749025;-1.7829826;1.1968436
3;35029;-3.5663118;-1.787863;1.1756755
6;35030;-0.56821895;0.42525712;0.5841068
6;35031;-0.5676677;0.42463824;0.5850666
5;35031;40.992737;-4.600525;12.900734
1;35032;0.038742065;-0.41984558;-0.013290405
2;35035;-9.79469;0.48404384;-0.011778703
3;35037;-3.5573683;-1.7850556;1.1394961
4;35037;-0.5729511;0.40367553;0.5800745
6;35038;-0.5664704;0.42392436;0.586
1;35042;0.03086853;-0.6054077;-0.094329834
5;35043;40.81459;-4.9661636;12.809372
2;35045;-9.795121;0.4735546;0.041484334
3;35046;-3.548295;-1.7756094;1.0893645
6;35047;-0.5652646;0.4223279;0.58747905
4;35048;-0.576242;0.3989636;0.5834587
1;35051;-0.010925293;-0.75271606;-0.09321594
2;35055;-9.795264;0.45918435;0.11104627
3;35056;-3.5394897;-1.7624876;1.0237803
6;35057;-0.5638001;0.42008057;0.5894904
1;35063;-0.052352905;-0.782135;-0.029144287
5;35064;40.992737;-5.2404404;12.535286
2;35066;-9.794582;0.44803175;0.18924108
3;35067;-3.5314589;-1.7523754;0.94993067
6;35068;-0.56198746;0.41775772;0.5918019
4;35069;-0.57924277;0.39459428;0.586545
1;35071;-0.07215881;-0.6859894;0.022735596
2;35076;-9.793102;0.44253778;0.2640118
3;35076;-3.5241852;-1.7475854;0.8791752
6;35077;-0.56031466;0.4154355;0.5942868
1;35082;-0.11457825;-0.4386444;0.08294678
5;35083;40.992737;-5.4231644;12.535286
2;35086;-9.791378;0.4424461;0.32177213
3;35087;-3.5171566;-1.74789;0.8243615
6;35087;-0.5589999;0.41365847;0.5963599
4;35088;-0.57969564;0.39392874;0.5870108
1;35091;-0.14419556;-0.19207764;0.13395691
2;35096;-9.789985;0.44765237;0.35522607
3;35097;-3.5098362;-1.7532046;0.79243606
6;35098;-0.55831796;0.41251612;0.5978558
1;35102;-0.1387024;-0.022277832;0.1621399
5;35103;41.08181;-5.880165;12.352562
2;35107;-9.789091;0.45664787;0.36817425
3;35108;-3.5020685;-1.7621145;0.7798654
4;35110;-0.58318865;0.38873878;0.59060425
6;35112;-0.5582744;0.41177428;0.5989351
0;35113;-12.882523;-1.230011;2.3351593
0;35114;-12.940338;-0.9186096;3.0940552
0;35114;-13.13382;-0.35206604;3.7687683
0;35115;-13.422623;0.32652283;4.080765
0;35115;-13.366959;1.0473328;4.2144012
0;35116;-12.759888;1.6098328;3.8627472
0;35117;-12.175842;1.8442993;2.8874054
0;35117;-11.815063;1.6738586;1.797287
0;35118;-11.263657;1.3890991;0.8672943
0;35118;-10.624054;1.0380249;0.027053833
1;35119;-0.12483215;0.07859802;0.14543152
1;35121;-0.10296631;0.16044617;0.101989746
5;35123;41.08181;-6.06308;12.078476
2;35130;-9.788445;0.47270745;0.36504567
2;35131;-9.78825;0.48583302;0.35287672
3;35132;-1.353857;0.5903449;-0.3186645
3;35132;-1.350627;0.5777447;-0.307263
4;35133;-0.53904635;0.40438476;0.595061
6;35134;-0.5583822;0.41182178;0.59951305
6;35134;-0.5586592;0.41219926;0.5996077
1;35135;-0.07475281;0.15042114;0.051818848
2;35136;-9.788376;0.49442235;0.33709878
3;35137;-1.3470974;0.56943494;-0.29243234
6;35138;-0.55912584;0.4125422;0.5994902
1;35141;-0.051101685;0.08956909;0.010101318
5;35142;41.08181;-6.154442;11.895752
2;35146;-9.788584;0.49857265;0.32472345
3;35147;-1.3434973;0.5653281;-0.2808165
4;35148;-0.5408964;0.40190673;0.5970646
6;35149;-0.5594924;0.41280982;0.5992932
1;35151;-0.012451172;-0.0342865;-0.05656433
2;35157;-9.788752;0.4974932;0.32130578
3;35158;-1.339942;0.5661789;-0.27768767
6;35158;-0.5596351;0.4128275;0.5991883
1;35162;0.019744873;-0.18312073;-0.122177124
5;35163;41.08181;-6.2459946;11.621666
2;35168;-9.788801;0.49003032;0.33112475
3;35169;-1.3365097;0.57308763;-0.28711498
6;35171;-0.5594275;0.4125024;0.5992557
