0;15001;-9.196915;0.16419983;1.854248
2;15005;-9.624641;0.13978802;1.8753996
2;15006;-9.6242285;0.13971625;1.8775218
6;15007;-0.50524426;0.38614693;0.6199241
6;15007;-0.5052849;0.38595366;0.62010616
3;15008;0.034591675;0.002443105;0.092609406
3;15009;-0.0070495605;0.020205632;0.0905112
1;15010;0.0048065186;-6.2561035E-4;-0.0010375977
5;15010;45.00084;-5.0577164;5.3144455
0;15011;-9.197067;0.15629578;1.7902985
2;15015;-9.623997;0.14005548;1.8786838
3;15016;-0.041467667;0.030963033;0.067029
4;15017;-0.5080585;0.3820855;0.6232738
6;15017;-0.5052007;0.38598713;0.62009716
1;15018;0.0069732666;-0.0036468506;-0.0023956299
2;15025;-9.623971;0.14039497;1.8787931
3;15026;-0.04096222;0.022726059;0.0028421879
6;15028;-0.505383;0.38574114;0.62033755
0;15029;-9.213013;0.15310669;1.7423706
1;15031;0.0066375732;-0.006011963;-0.0025787354
5;15032;45.178986;-4.8748016;5.4058075
0;15033;-9.206543;0.1466217;1.7359009
4;15034;-0.5073077;0.38307667;0.62257636
1;15039;-0.0015716553;-0.0076293945;0.0024414063
0;15042;-9.182541;0.13395691;1.7571716
2;15045;-9.624064;0.14061488;1.8782948
2;15046;-9.624136;0.14087039;1.877913
3;15048;-0.056041718;0.019316405;-0.044763207
3;15049;-0.048866272;0.012578964;-0.050994158
6;15051;-0.5053896;0.38576546;0.62032366
6;15052;-0.50534815;0.38584495;0.62026185
1;15053;0.0016174316;-0.0056915283;0.0026550293
5;15054;45.089912;-4.9661636;5.3144455
0;15056;-9.158539;0.13395691;1.7968597
2;15056;-9.624122;0.14110747;1.8779644
3;15057;-0.024571419;-3.1590462E-4;-0.029832006
4;15058;-0.50782543;0.38239008;0.62319314
6;15058;-0.50532645;0.38586998;0.6202507
1;15059;0.0013580322;-0.011428833;0.0052948
2;15065;-9.623925;0.14150783;1.8789425
3;15066;-7.162094E-4;-6.9746375E-4;0.008917451
6;15067;-0.5053541;0.3857691;0.6203659
0;15067;-9.115372;0.13583374;1.824646
1;15069;0.0025939941;-0.008041382;0.003189087
5;15070;45.357132;-5.1488876;5.2230835
0;15073;-9.0980835;0.14639282;1.8831635
4;15075;-0.50706583;0.38331822;0.6224174
1;15079;0.008407593;-0.012466431;-1.6784668E-4
0;15084;-9.109634;0.13395691;1.8725281
2;15089;-9.6235895;0.14197832;1.8806268
2;15091;-9.623046;0.1424327;1.8833711
6;15094;-0.50523376;0.38581544;0.62035394
6;15096;-0.5050005;0.3859395;0.6202752
3;15097;0.04156494;7.4002147E-4;0.0352118
3;15098;0.057688713;0.010876328;0.0912447
1;15098;0.0077056885;-0.00982666;0.0016326904
5;15099;45.446205;-5.1488876;5.2230835
0;15100;-9.133636;0.15032959;1.8409119
3;15100;0.04516983;-0.0017429739;0.078266025
2;15101;-9.62254;0.14263305;1.8859344
6;15102;-0.5048592;0.385955;0.6202822
4;15103;-0.50753504;0.3826968;0.6229763
1;15104;0.008239746;-0.004989624;-0.0030975342
6;15105;-0.5048537;0.3858598;0.62039196
3;15106;0.020684242;0.014310613;0.045211434
2;15106;-9.6222315;0.14297141;1.8874853
0;15107;-9.155548;0.1318512;1.818985
1;15108;0.0038757324;-0.0038757324;-0.0024108887
5;15110;45.446205;-5.1488876;5.405998
0;15113;-9.162476;0.11480713;1.8328247
4;15115;-0.50679255;0.38315338;0.6226314
1;15117;0.0025939941;-0.0013885498;-0.00541687
0;15121;-9.162949;0.13830566;1.8807983
2;15125;-9.622078;0.14274774;1.888288
2;15127;-9.621924;0.14206366;1.889121
3;15129;-0.0012817383;-0.0039563626;0.02250278
3;15131;-0.008113861;-0.020353168;0.035502553
6;15131;-0.50483257;0.38583437;0.620408
6;15132;-0.50482357;0.38579115;0.6204184
1;15133;8.087158E-4;0.0076141357;-0.0034637451
5;15136;45.26825;-4.965973;5.49736
0;15137;-9.17215;0.169693;1.9122009
2;15137;-9.621717;0.14172128;1.8902017
4;15138;-0.50599074;0.3842116;0.6216754
3;15139;-0.008382797;0.0034652054;0.08236933
6;15140;-0.5047985;0.3857526;0.62044203
1;15140;-5.950928E-4;0.0071105957;0.004852295
2;15145;-9.62148;0.14238983;1.8913587
3;15151;-0.017160416;0.034206823;0.112543344
6;15154;-0.5045837;0.385957;0.62029284
0;15156;-9.172379;0.15774536;1.8886414
1;15157;0.0013427734;0.006072998;0.002380371
5;15158;45.357323;-4.783249;5.680084
0;15159;-9.155548;0.19142151;1.8310089
2;15159;-9.621309;0.14312246;1.892172
3;15160;-0.016986847;0.02155368;0.08809888
4;15161;-0.50390035;0.38627648;0.6199938
6;15162;-0.5044851;0.38603225;0.62026286
1;15162;0.0012664795;-0.0075683594;0.0042877197
0;15163;-9.155548;0.2033844;1.8070221
2;15165;-9.621176;0.14443015;1.8927518
3;15166;-1.7166138E-4;0.053983793;0.029892683
6;15167;-0.5041541;0.38642615;0.61996835
1;15169;-8.392334E-4;-0.017120361;0.0048828125
5;15169;45.26825;-4.41761;5.4971695
0;15170;-9.155548;0.19374084;1.7998352
3;15175;-3.9482117E-4;0.06442803;0.0046885014
2;15176;-9.620901;0.14602546;1.8940233
4;15177;-0.50258005;0.3879928;0.6184181
6;15177;-0.5039636;0.38659075;0.6198998
1;15178;0.004272461;-0.025039673;-1.5258789E-4
2;15186;-9.620497;0.14724234;1.895983
3;15186;-7.677078E-4;0.05362633;-0.0043655634
6;15187;-0.5035668;0.38697833;0.6196118
0;15189;-9.193863;0.17225647;1.818985
1;15190;0.0018310547;-0.023422241;-0.0021514893
5;15191;45.179176;-4.600525;5.4058075
0;15194;-9.186508;0.16490173;1.8116455
2;15196;-9.620011;0.14774182;1.8984045
3;15197;-0.03886223;0.03165616;0.012345314
4;15197;-0.5038025;0.38639724;0.62022465
6;15198;-0.503409;0.38702407;0.619604
1;15199;0.0070343018;-0.032791138;-4.7302246E-4
0;15202;-9.174698;0.12872314;1.812027
