15058,-9.0527,-0.32573,2.5468
15059,-8.9305,-0.32573,2.5827
15060,-8.9022,-0.3214,2.5895
15061,-8.8775,-0.31647,2.624
15063,-8.8837,-0.32573,2.658
15064,-8.8874,-0.33621,2.7036
15066,-8.9021,-0.34489,2.7604
15066,-8.9386,-0.34489,2.8087
15067,-8.9265,-0.32649,2.8334
15068,-8.9389,-0.31384,2.7899
15153,-8.9139,-0.27567,2.7649
15154,-8.8748,-0.25241,2.7417
15155,-8.8536,-0.26604,2.7598
15157,-8.8952,-0.26469,2.7689
15158,-8.8932,-0.30075,2.7841
15159,-8.9251,-0.30658,2.7958
15160,-8.8927,-0.32573,2.8394
15161,-8.9173,-0.32573,2.8641
15162,-8.9257,-0.32573,2.8561
15163,-8.9257,-0.32573,2.8155
15257,-8.9339,-0.3175,2.8286
15258,-8.9586,-0.27905,2.8096
15259,-8.9447,-0.26843,2.8338
15259,-8.9314,-0.28175,2.8015
15260,-8.9336,-0.27951,2.8038
15261,-8.909,-0.28743,2.7958
15262,-8.8843,-0.24911,2.7798
15262,-8.8769,-0.24911,2.7785
15263,-8.8874,-0.24911,2.7765
15345,-8.8874,-0.24234,2.7958
15346,-8.8874,-0.2361,2.7958
15347,-8.8874,-0.2608,2.7958
15347,-8.8874,-0.26828,2.8302
15348,-8.8647,-0.24911,2.8377
15348,-8.8491,-0.24911,2.8624
15349,-8.8638,-0.24911,2.8578
15350,-8.8661,-0.23102,2.8533
15350,-8.8365,-0.24911,2.8467
15351,-8.8633,-0.24911,2.8483
15441,-8.8682,-0.26698,2.8176
15443,-8.8682,-0.26021,2.815
15444,-8.8491,-0.24913,2.815
15445,-8.8451,-0.2834,2.8301
15446,-8.8299,-0.28894,2.8356
15447,-8.837,-0.32066,2.8603
15447,-8.8365,-0.34489,2.8724
15448,-8.8299,-0.36301,2.8724
15449,-8.8491,-0.34489,2.8916
15535,-8.857,-0.34489,2.8837
15536,-8.8682,-0.32933,2.8724
15537,-8.8491,-0.28743,2.8916
15541,-8.8566,-0.27248,2.8991
15542,-8.8682,-0.24911,2.8977
15544,-8.8775,-0.23058,2.8638
15546,-8.8923,-0.20094,2.8242
15547,-8.9066,-0.16203,2.7854
15547,-8.8745,-0.10532,2.7767
15548,-8.9021,-0.095886,2.7428
15635,-8.8989,-0.084412,2.769
15636,-8.92,-0.09021,2.7767
15638,-8.9447,-0.076889,2.7577
15640,-8.9257,-0.10966,2.7713
15641,-8.9257,-0.095886,2.7466
15642,-8.9422,-0.11237,2.7384
15643,-8.9257,-0.13705,2.7575
15644,-8.9173,-0.16174,2.7659
15646,-8.9066,-0.1586,2.7906
15730,-8.9088,-0.15335,2.7767
15732,-8.9257,-0.15919,2.7708
15733,-8.9257,-0.1725,2.7575
15734,-8.9257,-0.15561,2.7406
15736,-8.929,-0.1758,2.7417
15736,-8.9449,-0.18285,2.7663
15737,-8.9305,-0.18687,2.7767
15738,-8.9257,-0.21082,2.815
15738,-8.9194,-0.2171,2.815
15739,-8.9162,-0.22997,2.815
15826,-8.9089,-0.2468,2.8318
15827,-8.8912,-0.24911,2.8379
15828,-8.9158,-0.26768,2.844
15830,-8.9109,-0.28743,2.8193
15831,-8.906,-0.28743,2.8341
15832,-8.8936,-0.28743,2.8341
15834,-8.8874,-0.2997,2.8464
15836,-8.8696,-0.30658,2.8533
15836,-8.8682,-0.3024,2.8533
15837,-8.8682,-0.28743,2.8363
15923,-8.8847,-0.27101,2.8341
15924,-8.8858,-0.28743,2.8325
15927,-8.8898,-0.28026,2.8222
15930,-8.9257,-0.28101,2.8341
15932,-8.9257,-0.26918,2.8159
15933,-8.9019,-0.26364,2.844
15934,-8.8976,-0.24911,2.7946
15935,-8.9066,-0.23341,2.761
15936,-8.9043,-0.21082,2.8004
16016,-8.8789,-0.20236,2.8341
16017,-8.8682,-0.1785,2.8473
16017,-8.9244,-0.19122,2.8159
16018,-8.9359,-0.21082,2.7665
16019,-8.9534,-0.22145,2.7171
16020,-8.9287,-0.22997,2.6839
16023,-8.9423,-0.25166,2.6975
16026,-8.9176,-0.28444,2.6971
16028,-8.9202,-0.27936,2.7192
16031,-8.9106,-0.28342,2.7343
16116,-8.9121,-0.30106,2.7686
16116,-8.9036,-0.27637,2.7958
16117,-8.8874,-0.25166,2.829
16117,-8.9036,-0.24612,2.8341
16118,-8.8917,-0.22997,2.8299
16119,-8.904,-0.22997,2.8175
16119,-8.9061,-0.21127,2.8141
16120,-8.8994,-0.22997,2.7647
16121,-8.9257,-0.22997,2.7269
16214,-8.9296,-0.2644,2.7345
16216,-8.9414,-0.24911,2.7261
16217,-8.9257,-0.24911,2.7575
16217,-8.9547,-0.24911,2.7575
16218,-8.9458,-0.24823,2.7767
16219,-8.9576,-0.22354,2.7831
16219,-8.9449,-0.21082,2.7958
16220,-8.9449,-0.1758,2.7783
16221,-8.9562,-0.1725,2.815
16221,-8.9062,-0.18228,2.815
16308,-8.9025,-0.17656,2.7546
16311,-8.9435,-0.20813,2.7
16312,-8.9326,-0.1725,2.6794
16313,-8.9324,-0.1725,2.655
16314,-8.9078,-0.19048,2.6617
16315,-8.8682,-0.17685,2.7044
16316,-8.8682,-0.20155,2.7291
16317,-8.9145,-0.21082,2.7384
16318,-8.9462,-0.21082,2.7384
16407,-8.9599,-0.21288,2.7425
16407,-8.9386,-0.20424,2.7767
