15004,-9.1148,-0.55804,1.6516
15009,-9.1054,-0.58931,1.7141
15017,-9.0929,-0.63737,1.7737
15025,-9.096,-0.65135,1.7636
15044,-9.0817,-0.65135,1.7424
15049,-9.0905,-0.65135,1.7348
15057,-9.0914,-0.6389,1.6734
15065,-9.0981,-0.61493,1.6811
15087,-9.0789,-0.61906,1.6466
15089,-9.0867,-0.64362,1.6466
15096,-9.0854,-0.63219,1.672
15108,-9.0789,-0.63219,1.7025
15125,-9.1014,-0.60973,1.6849
15129,-9.1172,-0.60193,1.6929
15139,-9.0913,-0.61304,1.7041
15145,-9.0789,-0.63089,1.7219
15172,-9.0981,-0.63933,1.7232
15174,-9.1065,-0.68733,1.7064
15178,-9.1172,-0.7088,1.6849
15184,-9.0991,-0.67255,1.703
15208,-9.0981,-0.6169,1.7232
15209,-9.1068,-0.63219,1.7319
15217,-9.1037,-0.63219,1.7153
15225,-9.1165,-0.65063,1.6856
15246,-9.1131,-0.6555,1.6891
15249,-9.1071,-0.66151,1.6951
15258,-9.1311,-0.62367,1.6849
15266,-9.1178,-0.59441,1.5917
15288,-9.0953,-0.60266,1.5125
15290,-8.9843,-0.65077,1.5775
15297,-8.9589,-0.6705,1.8014
15306,-9.0019,-0.70837,2.0466
15330,-9.1261,-0.70415,1.9401
15334,-9.251,-0.66115,1.6571
15344,-9.2896,-0.61784,1.4026
15354,-9.2319,-0.6515,1.3597
15366,-9.1258,-0.69957,1.5237
15371,-9.0015,-0.73776,1.7637
15386,-8.964,-0.76176,1.9158
15394,-8.9843,-0.74596,1.9333
15404,-9.0808,-0.66002,1.8694
15413,-9.1767,-0.63219,1.7292
15421,-9.228,-0.58742,1.5911
15436,-9.1927,-0.57533,1.5317
15444,-9.1334,-0.60497,1.5372
15453,-9.0582,-0.63219,1.6027
15458,-9.0254,-0.67786,1.7075
15474,-9.0406,-0.72797,1.7251
15486,-9.0637,-0.72797,1.7673
15493,-9.1172,-0.72797,1.77
15499,-9.1483,-0.69695,1.6995
15514,-9.1735,-0.66928,1.6837
15523,-9.1616,-0.64529,1.6718
15538,-9.1638,-0.63219,1.674
15541,-9.1084,-0.64793,1.6343
15554,-9.0995,-0.65427,1.6304
15564,-9.0983,-0.70233,1.6721
15574,-9.0486,-0.71675,1.6961
15580,-9.0567,-0.74088,1.7682
15594,-9.0615,-0.72623,1.8172
15611,-9.0922,-0.7088,1.78
15622,-9.1172,-0.69734,1.7424
15624,-9.1009,-0.65704,1.7097
15634,-9.1153,-0.61501,1.6849
15643,-9.0912,-0.65273,1.6781
15654,-9.0789,-0.68965,1.6892
15664,-9.0459,-0.70619,1.6875
15675,-9.1172,-0.70656,1.6635
15683,-9.1172,-0.68965,1.6609
15695,-9.1052,-0.70168,1.6849
15699,-9.1149,-0.69199,1.7017
15723,-9.1147,-0.70627,1.7283
15729,-9.0834,-0.68965,1.7689
15734,-9.072,-0.68965,1.7562
15742,-9.0619,-0.67261,1.7253
15756,-9.12,-0.67328,1.7013
15765,-9.1441,-0.68965,1.6696
15775,-9.143,-0.68965,1.6466
15782,-9.1191,-0.67232,1.6813
15797,-9.1012,-0.68965,1.7041
15803,-9.1093,-0.68965,1.712
15816,-9.0726,-0.66412,1.7232
15822,-9.0422,-0.66898,1.7408
15838,-9.0663,-0.64809,1.7008
15844,-9.1062,-0.63219,1.6278
