35002,-10.518,-1.8293,1.4622
35007,-10.309,-2.4941,2.3106
35038,-10.252,-3.0871,3.053
35041,-10.337,-3.3006,3.7234
35049,-10.491,-2.9549,4.3004
35053,-10.747,-2.1623,4.8035
35069,-11.021,-1.1062,5.1401
35071,-11.316,-0.080673,5.135
35077,-11.358,0.88042,4.6974
35087,-11.304,1.5618,3.8774
35111,-11.409,1.6198,3.2768
35116,-11.546,0.92447,3.3147
35118,-11.584,-0.34409,3.3159
35125,-11.352,-1.8361,2.9769
35154,-11.107,-3.029,1.8663
35161,-11.068,-3.455,0.6364
35162,-10.912,-3.2493,0.3159
35166,-10.671,-2.647,0.66656
35185,-10.275,-1.9544,0.93509
35200,-9.6508,-1.3106,0.20364
35203,-9.2363,-0.90588,-0.98538
35215,-9.106,-0.65186,-2.2179
35228,-9.0715,-0.48936,-2.9971
35244,-9.1756,-0.41716,-3.194
35245,-9.2069,-0.34532,-2.7121
35251,-8.7919,-0.25583,-1.6358
35264,-8.0988,-0.19487,-0.19461
35276,-7.8995,-0.21887,1.0927
35278,-8.0524,-0.21709,1.8665
35286,-8.37,-0.17528,1.9928
35304,-8.6734,-0.036621,1.6481
35323,-8.7797,0.082458,1.2887
35324,-8.7282,0.088486,1.0039
35334,-8.8606,0.0042572,0.75735
35343,-8.723,-0.19524,0.55908
35363,-8.4961,-0.33943,0.34279
35364,-8.1283,-0.45613,0.10051
35370,-7.8427,-0.49725,-0.071976
35385,-7.7847,-0.37381,-0.11713
35394,-7.797,-0.15228,0.13455
35399,-7.7354,0.21382,0.48694
35408,-7.7562,0.56633,0.85257
35426,-7.8809,0.82384,1.1298
35439,-7.8922,1.0218,1.3186
35440,-7.8583,1.1616,1.4065
35462,-7.6645,1.1497,1.5111
35472,-7.6462,0.93542,1.5425
35479,-7.8137,0.70018,1.4172
35479,-7.9249,0.46501,1.3642
35487,-7.9106,0.32549,1.2827
35503,-7.9447,0.26804,1.2305
35520,-8.0933,0.27774,1.3602
35521,-8.2278,0.34544,1.5187
35538,-8.4283,0.40239,1.7839
35544,-8.4557,0.41092,2.0534
35558,-8.4075,0.30223,2.3625
35563,-8.3745,0.1106,2.7127
35579,-8.3087,-0.19691,2.9496
35583,-8.135,-0.40228,2.9354
35595,-8.0566,-0.55003,2.7183
35603,-8.3713,-0.63943,2.3766
35618,-8.6977,-0.52594,1.9121
35624,-9.2802,-0.19153,1.3285
35636,-9.8598,0.32104,0.76787
35643,-10.411,0.88789,0.32304
35661,-10.693,1.3614,0.069962
35663,-11.221,1.7941,0.43002
35679,-11.642,2.1546,1.0502
35684,-11.695,2.3725,1.8893
35705,-11.158,1.7997,3.0157
35708,-10.665,0.79654,4.5934
35719,-10.214,-0.12196,6.2639
35725,-10.205,-0.94299,7.2218
35744,-10.903,-1.7142,7.264
35750,-11.761,-1.9782,6.0951
35762,-12.277,-1.7554,3.3134
35766,-12.354,-1.4026,-0.010834
35789,-12.2,-1.1351,-2.4654
35790,-11.946,-0.97375,-3.1216
35798,-11.681,-0.74698,-2.4783
35803,-11.274,-0.48457,-1.8506
35821,-10.782,-0.34489,-1.9921
35825,-10.558,-0.34489,-2.1267
35835,-10.427,-0.38116,-1.9574
35843,-10.182,-0.50417,-1.3155
35866,-9.6785,-0.75157,-0.3772
35871,-9.0221,-0.93785,0.46257
35876,-8.4978,-1.0456,1.0379
35883,-8.0787,-0.96918,1.3423
35907,-7.7178,-0.6622,1.1257
35912,-7.6353,-0.29326,0.61327
35914,-7.7568,0.10655,0.16057
35923,-7.9536,0.49298,-0.1011
35939,-8.2171,0.75014,-0.24013
35945,-8.2805,0.86987,-0.38368
35958,-8.1066,0.81612,-0.37071
35964,-7.8662,0.60675,-0.25746
35978,-7.6407,0.28893,-0.071991
35985,-7.4716,-0.095169,0.1377
35999,-7.2947,-0.38757,0.40009
36005,-7.0968,-0.56712,0.63974
36018,-7.0257,-0.86523,0.71533
36024,-7.019,-1.1034,0.88339
36042,-7.0835,-1.3226,1.0515
36059,-7.2713,-1.5444,1.2747
36066,-7.5885,-1.8758,1.4479
36068,-7.9892,-2.1501,1.5378
36074,-8.226,-2.3183,1.6993
36089,-8.3864,-2.356,1.8915
36103,-8.3894,-2.2407,1.8722
36106,-8.3802,-2.0061,1.9124
36116,-8.3843,-1.7698,2.0003
36126,-8.3705,-1.5914,2.1241
36138,-8.3365,-1.4995,2.2212
36146,-8.3606,-1.3801,2.1455
36155,-8.456,-1.1311,1.9822
36174,-8.5816,-0.72659,2.0108
36178,-8.8168,-0.30063,2.0969
36186,-9.1287,-0.0081177,2.0866
36195,-9.4261,0.1539,1.9614
36214,-9.7148,0.13104,1.6437
36218,-9.9961,-0.13486,1.4551
36227,-10.084,-0.56439,1.5948
36235,-9.9858,-1.2565,2.0649
36257,-9.888,-2.1476,2.714
36259,-10.128,-2.9857,3.2999
36267,-10.629,-3.4944,3.9247
36274,-11.224,-3.4041,4.5344
36294,-11.55,-2.5752,4.9315
36299,-11.504,-1.2134,5.1727
36307,-11.27,0.10649,5.1822
36316,-11.059,1.136,4.6828
36339,-11.058,1.6575,3.6478
36341,-11.161,1.3203,2.6184
36347,-11.137,0.37924,1.7808
36355,-10.987,-0.78717,1.0772
36390,-10.852,-1.8654,0.32181
36391,-11.057,-2.5583,-0.35535
36395,-11.264,-2.822,-0.65184
36397,-11.288,-2.6944,-0.66779
36418,-10.792,-2.3326,-0.84358
36438,-10.334,-2.003,-1.4676
36442,-9.8513,-1.7139,-2.3058
36444,-9.3212,-1.3521,-3.0086
36458,-8.9748,-0.77261,-2.8642
36462,-8.6728,-0.16206,-2.0071
36467,-8.3637,0.37865,-0.97774
36475,-7.856,0.83376,0.11125
36493,-7.5937,0.96355,1.1717
36502,-7.818,0.73381,1.7177
36507,-8.4054,0.29008,1.8262
36515,-8.987,-0.11607,1.7012
36537,-9.1048,-0.36975,1.4685
36542,-8.9922,-0.62424,1.2287
36547,-8.9933,-0.86314,0.9529
36555,-8.9533,-0.98767,0.52048
36575,-8.3009,-1.0783,0.10324
36583,-7.6083,-1.0957,0.068283
36588,-7.3052,-0.94795,0.31398
36595,-7.2612,-0.60388,0.68077
36613,-7.1475,-0.25154,0.89577
36623,-7.2271,0.17313,1.0159
36629,-7.3806,0.52979,1.0975
36636,-7.3421,0.77139,1.1456
36656,-7.33,0.92253,1.2767
36663,-7.4508,0.922,1.3156
36669,-7.6184,0.86113,1.2178
36676,-7.7511,0.77098,1.0616
36699,-7.7346,0.71213,0.92365
36704,-7.7528,0.76151,0.8613
36709,-7.9682,0.85744,0.99408
36716,-8.3892,0.93533,1.2342
36740,-8.7729,0.97299,1.2865
36745,-9.0285,1.0429,1.2931
36749,-9.0869,1.0262,1.337
36758,-9.006,0.90446,1.6357
36784,-8.7549,0.55446,2.2286
36790,-8.5565,0.11574,3.0571
36793,-8.3191,-0.20981,3.8451
36796,-8.2179,-0.34315,3.9459
36820,-8.4855,-0.34221,3.1678
36825,-9.0698,-0.14804,2.1954
36832,-9.8256,0.21999,1.3827
36837,-10.472,0.51462,0.69505
36862,-10.987,0.93687,-0.021347
36870,-11.472,1.273,-0.37413
36872,-11.986,1.7093,0.18135
36893,-12.198,2.1443,1.7488
36901,-11.257,1.771,3.8867
36905,-10.559,0.77464,6.1888
36912,-10.293,-0.45125,8.3849
36925,-10.581,-1.6582,9.2804
36933,-11.249,-2.4344,8.2686
36948,-11.78,-2.583,5.5313
36951,-12.016,-2.2895,1.6369
36965,-11.732,-1.9021,-1.8923
36974,-11.315,-1.3329,-3.697
36983,-10.776,-0.65639,-3.664
36995,-10.267,0.090439,-2.8255
37006,-9.8433,0.82355,-2.3374
37015,-9.8528,1.266,-2.3834
37024,-10.151,1.2428,-2.448
37034,-10.351,0.76129,-2.1347
37046,-9.8949,0.0020599,-1.4457
37057,-9.3965,-0.71878,-0.44231
37079,-9.0929,-1.2475,0.46658
37081,-8.8759,-1.4108,1.1731
37088,-8.6311,-1.1542,1.6452
37098,-8.5742,-0.60194,1.5454
37107,-8.7387,-0.11717,1.1556
37113,-8.9069,0.32344,0.59485
37131,-9.0457,0.55699,0.040115
37134,-9.0719,0.53516,-0.17401
37154,-8.9186,0.39096,-0.28391
37155,-8.6533,0.14888,-0.22549
37167,-8.1335,-0.18089,0.10551
37174,-7.5944,-0.5242,0.47969
37189,-7.1718,-0.89641,0.92343
37193,-6.8852,-1.2311,1.2879
37208,-6.6566,-1.519,1.3739
37215,-6.5818,-1.7476,1.2973
37224,-6.5698,-1.8678,1.1651
37233,-6.7219,-1.9808,1.2646
37249,-6.9003,-2.033,1.4435
37255,-7.3078,-2.0496,1.5007
37263,-7.6926,-1.9513,1.4757
37288,-7.9847,-1.6729,1.4207
37297,-8.1071,-1.2268,1.4501
37298,-7.9949,-0.76271,1.5776
37303,-7.8862,-0.4178,1.7719
37312,-7.7139,-0.27528,2.0818
37328,-7.6674,-0.3253,2.1958
37336,-7.883,-0.48502,2.1082
37344,-8.2114,-0.70291,1.9143
37353,-8.7198,-0.90785,1.7334
37370,-9.3791,-0.99611,1.5623
37375,-9.9085,-0.97142,1.4112
37384,-10.42,-0.82068,1.4178
37392,-10.571,-0.53242,1.5978
37408,-10.468,-0.35565,2.1371
37415,-10.275,-0.50421,2.9014
37424,-10.083,-0.9399,3.5289
37438,-9.9452,-1.5114,3.7665
37450,-9.849,-2.0516,3.8464
37455,-9.9784,-2.4526,4.0799
37464,-10.318,-2.5259,4.2894
37481,-10.641,-2.0653,4.1431
37489,-10.972,-1.2001,3.7119
37495,-11.23,-0.28,3.3105
37504,-11.454,0.51819,3.0815
37524,-11.775,0.89572,2.9509
37531,-11.801,0.82697,2.7925
37536,-11.507,0.41806,2.7099
37544,-11.065,-0.23802,2.5727
37555,-10.746,-0.95561,1.9553
37568,-10.879,-1.5361,0.8876
37576,-10.774,-2.0017,0.018539
37584,-10.452,-2.2077,-0.64861
37606,-10.051,-2.2209,-1.2688
37609,-9.326,-2.0228,-1.9412
37616,-8.7793,-1.7209,-2.4553
37624,-8.5885,-1.3442,-2.626
37650,-8.5631,-0.8903,-2.3865
37651,-8.6457,-0.36978,-1.872
37656,-8.7353,0.058121,-1.1222
37674,-9.0672,0.48378,-0.28618
37684,-9.2903,0.73033,0.59825
37695,-9.3697,0.76006,1.4543
37696,-9.7062,0.52661,2.0425
37704,-9.9099,0.19295,2.1829
37726,-9.8481,-0.22218,1.826
37737,-9.3993,-0.51611,0.98726
37739,-8.962,-0.80663,0.046509
37748,-8.7131,-1.0089,-0.59451
37767,-8.377,-1.0047,-0.61278
37773,-7.7269,-0.7332,-0.11205
37783,-7.1776,-0.29057,0.58987
37787,-6.935,0.30661,1.1817
37806,-6.8011,0.84979,1.4992
37815,-6.8504,1.2187,1.5574
37818,-7.0369,1.3326,1.4761
37831,-7.2535,1.2925,1.2756
37843,-7.3099,1.116,0.93436
37853,-7.4779,0.91069,0.66187
37857,-7.7144,0.67084,0.67691
37877,-7.9616,0.4305,0.95847
37883,-8.0801,0.22563,1.3605
37893,-8.2378,0.19142,1.5801
37897,-8.3333,0.21492,1.6658
37914,-8.4367,0.26292,1.5994
37922,-8.5328,0.33247,1.534
37933,-8.6073,0.37576,1.6155
37937,-8.5351,0.30371,1.9035
37950,-8.4515,0.066025,2.2462
37963,-8.5579,-0.19545,2.534
37973,-8.6799,-0.35976,2.7298
37979,-8.7886,-0.38319,2.7522
37995,-8.9669,-0.33185,2.6186
38005,-9.1208,-0.039093,2.2297
38015,-9.3748,0.46472,1.6066
38018,-9.7586,1.0666,0.83679
38027,-9.899,1.6104,0.19458
38042,-10.112,2.0423,0.13551
38053,-10.561,2.1545,0.77638
38060,-11.066,1.7152,1.9378
38066,-11.382,0.71811,3.429
38082,-11.225,-0.44823,5.1363
38103,-10.833,-1.5936,6.4604
38113,-10.747,-2.6969,7.0066
38119,-10.981,-3.6857,6.8879
38124,-11.472,-4.1419,5.8355
38132,-11.995,-3.8242,3.2566
38142,-12.13,-3.0514,-0.015671
38150,-11.906,-2.0893,-2.6439
38162,-11.49,-0.99889,-4.1133
